"","parishcode","monthyear_date","site","cases","denominator","incidence_ppy","months_since_LLIN","months_since_irs","irs_site","housing","dist_road","dist_water","slope","elevation","night_lights","population_density","city_access","EVI_l0","EVI_l1","EVI_l2","EVI_l3","precip_l0","precip_l1","precip_l2","precip_l3","LST_day_l0","LST_day_l1","LST_day_l2","LST_day_l3","LST_night_l0","LST_night_l1","LST_night_l2","LST_night_l3"
"2922",1620404,"2019-01-01","lobule",20,1263.38052875805,0.189966518033905,19,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.251603128231144,0.334805222235031,0.452056605872533,0.494865905559684,17.7251830039201,56.3014702643636,114.132453320451,185.51295128867,36.3023739903575,30.9908776150562,29.1020456476606,27.8922552510671,20.2164578096375,19.6498752746528,18.8206831679372,19.5414471512033
"2923",1620404,"2019-12-01","lobule",33,1263.38052875805,0.313444754755944,30,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.461057031735006,0.50724387672807,0.49649868507393,0.511305597936674,78.7011135229203,153.623305587964,232.914231630481,159.762586479941,28.1503609145869,27.0243173764117,26.4719038213291,28.4092017162246,19.1591430369586,19.560389779918,19.3267013395731,19.3495761024074
"2924",1620404,"2019-10-01","lobule",49,1263.38052875805,0.465417969183068,28,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.49649868507393,0.511305597936674,0.482754439767648,0.487011491400772,232.914231630481,159.762586479941,173.090963488021,125.225729311745,26.4719038213291,28.4092017162246,28.0566260555886,27.6503834127576,19.3267013395731,19.3495761024074,18.9395304970125,19.175648502352
"2925",1620404,"2019-06-01","lobule",25,1263.38052875805,0.237458147542382,24,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.440056977953099,0.398262381384479,0.435374063847553,0.161781659823621,199.98823494074,118.168114642605,130.779878253434,72.2213060170319,27.4497989827028,33.6795721477157,32.0270576417382,41.0349804408383,19.4513575894878,19.7474453891038,20.8454643984553,21.7074432853171
"2926",1620404,"2019-09-01","lobule",46,1263.38052875805,0.436922991477982,27,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.511305597936674,0.482754439767648,0.487011491400772,0.440056977953099,159.762586479941,173.090963488021,125.225729311745,199.98823494074,28.4092017162246,28.0566260555886,27.6503834127576,27.4497989827028,19.3495761024074,18.9395304970125,19.175648502352,19.4513575894878
"2927",1620404,"2020-10-01","lobule",49,1263.38052875805,0.465417969183068,40,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.568415393877672,0.531543385199433,0.510695297953545,0.506940418551457,184.283405242394,192.051888973724,193.628161868581,185.044164918359,26.4771314701682,28.2756174323188,28.1227884862079,27.7225618186215,19.307830894963,19.3865248660587,18.9199287134477,19.1641066439413
"2928",1620404,"2019-03-01","lobule",19,1263.38052875805,0.18046819213221,21,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.161781659823621,0.187223915092497,0.251603128231144,0.334805222235031,72.2213060170319,22.2079089796432,17.7251830039201,56.3014702643636,41.0349804408383,39.6742340856904,36.3023739903575,30.9908776150562,21.7074432853171,21.3672206044778,20.2164578096375,19.6498752746528
"2929",1620404,"2019-08-01","lobule",46,1263.38052875805,0.436922991477982,26,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.482754439767648,0.487011491400772,0.440056977953099,0.398262381384479,173.090963488021,125.225729311745,199.98823494074,118.168114642605,28.0566260555886,27.6503834127576,27.4497989827028,33.6795721477157,18.9395304970125,19.175648502352,19.4513575894878,19.7474453891038
"2930",1620404,"2020-09-01","lobule",52,1263.38052875805,0.493912946888154,39,0,0,0.0674394837791751,1.22119334809229,15.4673240485737,5.09624052598468,1093.98861366984,0,432.630583241629,23.4857157985954,0.531543385199433,0.510695297953545,0.506940418551457,0.465047934163348,192.051888973724,193.628161868581,185.044164918359,122.467118775026,28.2756174323188,28.1227884862079,27.7225618186215,27.2374048532175,19.3865248660587,18.9199287134477,19.1641066439413,19.4545982758684
"2931",1620406,"2020-02-01","lobule",68,1413.12372456702,0.577444130201707,32,0,0,0.13061876548539,0.968280054872375,18.7269880455361,3.27234804863564,1128.23691171935,0,790.871793502303,9.73192870443801,0.241736200204053,0.338185267156975,0.431559391772077,0.470035093103325,21.9247122472785,18.2012324176044,83.480910135432,157.908934360005,38.968964974535,36.1127961336296,27.6914459903962,26.9129622304784,21.0834479061575,19.6495076305391,18.6906813932785,19.2707542806384
